track_id,name,artist,spotify_preview_url,spotify_id,tags,genre,year,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
TRYWBYH128F427F0C8,Poppy Day,Siouxsie and the Banshees,https://p.scdn.co/mp3-preview/fcd05e79fa6ee2a04f4ba665802c0d3f3f071454?cid=774b29d4f13844c495f206cafdad9c86,0MPOlMKbVjDqQfRR4enyhw,"post_punk, gothic",Rock,1979,122093,0.498,0.313,2,-11.764,1,0.0369,0.153,0.786,0.21,0.0429,118.518,3
TRJBPAN128F1497D13,Matinee,Franz Ferdinand,https://p.scdn.co/mp3-preview/689c7d9c0dcff25b84889859fb90c031c939c3cb?cid=774b29d4f13844c495f206cafdad9c86,05EdSK9J4tmZPnkgMJUd7l,"rock, alternative, indie, indie_rock, post_punk, indie_pop, britpop",,2004,246120,0.452,0.8,9,-4.359,1,0.0303,0.00565,3.84e-06,0.215,0.683,114.601,4
TRXUSWH128F428F41F,A Ghost Story,Atlas Sound,https://p.scdn.co/mp3-preview/28a9a1a88a8dc80c26ff194e9e676dc39e2e7ce2?cid=774b29d4f13844c495f206cafdad9c86,2emrcsWxuzp4jSRstSDe5h,"electronic, indie, ambient, experimental, psychedelic",,2008,164320,0.275,0.965,7,-8.744,1,0.551,0.707,0.000802,0.55,0.0397,109.375,5
TRBDISO12903D05E21,Split,Tesla Boy,https://p.scdn.co/mp3-preview/2419c56124537b7ca8a05cda7ddead90ae0bd125?cid=774b29d4f13844c495f206cafdad9c86,03G6jaGvf8FMjO5xp5PbAv,"synthpop, russian",Electronic,2013,264075,0.642,0.671,5,-7.85,1,0.0338,0.00017,0.825,0.0971,0.75,111.004,4
TRIZNBL12903CA8C54,A Noiva Da Cidade,Chico Buarque,https://p.scdn.co/mp3-preview/bc29d9fd18349347fe3fd694dc183e5663f24381?cid=774b29d4f13844c495f206cafdad9c86,1jXkURoGclkiMsK3CftmXs,,,1999,156133,0.27,0.346,5,-15.651,1,0.0419,0.558,1.23e-05,0.725,0.294,86.148,3
TRIQNNO128F4229FE4,Politically Correct,SR-71,https://p.scdn.co/mp3-preview/035ca7262ed7c79dc96a16e7f1f699d87cc6c18c?cid=774b29d4f13844c495f206cafdad9c86,05b93MlwrPO2RliRZQdybZ,"rock, punk_rock",,2001,199293,0.465,0.878,6,-4.765,1,0.0539,0.000355,0.0,0.316,0.549,171.682,4
TRMFFJR128F92F7F3B,The Fury,Broken Note,https://p.scdn.co/mp3-preview/fc8dd3f37489a003eb3ccdce85d47b48c647784b?cid=774b29d4f13844c495f206cafdad9c86,5a5Pqqa78acnZw5autZXiR,drum_and_bass,,2009,485733,0.258,0.973,1,-6.116,1,0.151,0.000269,0.936,0.127,0.0696,110.021,5
TRIXSKC128F425A9CA,She's Like Heroin to Me,The Gun Club,https://p.scdn.co/mp3-preview/c347179b433aa5c5fa906ba62662cbae04968179?cid=774b29d4f13844c495f206cafdad9c86,0PkMhXnWIxrbT9VZpSGLBN,post_punk,,1981,155200,0.452,0.897,4,-8.763,0,0.0754,0.000326,4.19e-05,0.175,0.617,120.849,4
TRFCMWW128F428CB78,Strangled With a Halo,Pig Destroyer,https://p.scdn.co/mp3-preview/370cdd04288476254005898ab2619912ec876c3d?cid=774b29d4f13844c495f206cafdad9c86,5F87XBkW6BVAtbIFJ4GHGn,grindcore,,2001,85373,0.246,0.985,10,-3.8,0,0.171,1.34e-05,0.00141,0.164,0.277,99.144,5
TRWKIPB128F427ACC0,River People,Madina Lake,https://p.scdn.co/mp3-preview/a3aa3956a086b97e83830b3c10c86cacfbd3c07e?cid=774b29d4f13844c495f206cafdad9c86,0P1tg9vmZ0KNup8VtSkDJV,"alternative_rock, punk_rock, post_hardcore",Jazz,2007,267133,0.445,0.772,6,-5.74,0,0.0323,0.00133,0.0,0.239,0.451,179.904,4
TRXHTLI12903CF56B7,Death and Destruction,Weezer,https://p.scdn.co/mp3-preview/407398ba9221c1c888b159842c2571643988adb2?cid=774b29d4f13844c495f206cafdad9c86,1COOCMghX4a1Z6dnv9hBZO,"rock, alternative, punk, american, emo, mellow",,2002,158560,0.461,0.648,9,-8.485,1,0.0338,0.154,0.139,0.117,0.096,129.217,3
TRSGNFU128F425802F,Let's Drink,Korpiklaani,https://p.scdn.co/mp3-preview/55fbeaf20161dc783891188c97bedacff1680563?cid=774b29d4f13844c495f206cafdad9c86,05QTfU1gHX0J3ShxKmhzmR,folk,,2007,163560,0.289,0.97,9,-3.031,0,0.125,0.000133,0.00738,0.337,0.519,145.064,4
TRUEUOT128F42A57D4,My Love Will Never Die,Hozier,https://p.scdn.co/mp3-preview/0ae84d4258e9811abdc9fb19126b16fef0470969?cid=774b29d4f13844c495f206cafdad9c86,4JAAbQ4oaVZnLgh3ss2mry,"chillout, blues",Blues,2014,235230,0.484,0.0523,5,-14.893,0,0.0382,0.884,0.00628,0.344,0.216,170.218,3
TRDSMFO128F426A81D,Dominhate,Elvenking,https://p.scdn.co/mp3-preview/063c094013868c4a87f1725a3aaa4486b8798df5?cid=774b29d4f13844c495f206cafdad9c86,0Agxt4Lxs0Y8MTPmhB87Yu,power_metal,Rock,2007,537146,0.53,0.918,7,-4.881,0,0.0421,2.54e-05,9.52e-05,0.152,0.434,112.041,4
TRGWVWM128F42A0771,Riviera,Amber Asylum,https://p.scdn.co/mp3-preview/d9a7b04a288b391c55d206b205d044cbc6f3af9b?cid=774b29d4f13844c495f206cafdad9c86,1FyZnIq55bL9RKJA6u2LBF,dark_ambient,,1996,169326,0.165,0.149,7,-19.468,0,0.0388,0.906,0.0841,0.0962,0.108,144.173,5
TRHSMXC12903CCD313,Sinister Kid,The Black Keys,https://p.scdn.co/mp3-preview/8d5413c38e24502fb4d3dd39ef9a20e6f636dd30?cid=774b29d4f13844c495f206cafdad9c86,0jmuRS0sl8sZ8x03HUczCg,"rock, indie, blues, american, psychedelic_rock, blues_rock",Rock,2010,224533,0.764,0.829,9,-7.117,1,0.0719,0.154,0.12,0.379,0.933,139.608,4
TRSQXYT128F428BD0D,The Fall Of Troy,Tom Waits,https://p.scdn.co/mp3-preview/2896e6ac1f7570d215fae06dfb960056ca6d2ddd?cid=774b29d4f13844c495f206cafdad9c86,0FHiKHC36zVWORt1CduTQ4,"rock, alternative, jazz, folk, singer_songwriter, progressive_rock, soundtrack, blues, avant_garde",,1996,179266,0.384,0.121,0,-18.432,1,0.0425,0.738,0.0,0.177,0.38,120.731,3
TRNVVSC128E0788AAC,Blank Page,The Smashing Pumpkins,https://p.scdn.co/mp3-preview/909b5837fecb8660b54285c5e7a66a9770ff9bc4?cid=774b29d4f13844c495f206cafdad9c86,16Y9dMXQoVamXrDw9quR5h,"rock, alternative, alternative_rock, chillout, 90s, piano, american, downtempo, beautiful, grunge, mellow",,1998,291453,0.325,0.209,0,-13.73,1,0.0333,0.925,0.508,0.0937,0.142,123.737,4
TRXRGGI12903CB9AEE,Time Piece,Nick Drake,https://p.scdn.co/mp3-preview/bfb332eeb06b106e0274ab74e72665c36c501a2c?cid=774b29d4f13844c495f206cafdad9c86,2fcKWOoa97xty3Rm6dGkM3,"singer_songwriter, 60s",,2013,43280,0.588,0.0618,7,-22.855,1,0.0468,0.247,0.973,0.115,0.676,170.258,5
TRYQBHY12903CB8E1C,Dance of Mortal Lust,Windir,https://p.scdn.co/mp3-preview/2097db603549fb411987a9777754c134307eab36?cid=774b29d4f13844c495f206cafdad9c86,6HNupgFhT9hhboHa8lN0vB,black_metal,Metal,2002,344006,0.243,0.925,5,-4.733,1,0.0738,3.03e-06,0.927,0.0496,0.122,167.915,4
TRTZRRV12903CC2349,Now and Then,Archive,https://p.scdn.co/mp3-preview/897aa91035355f06464ced505070c99cc7825f78?cid=774b29d4f13844c495f206cafdad9c86,0CvOlDMVj6OeYhqPYbggFn,"electronic, progressive_rock, piano, trip_hop, electro",,2002,82800,0.262,0.234,5,-14.726,1,0.0315,0.987,0.339,0.321,0.32,170.215,3
TRLPAMG12903D00B34,Poquito Mas,Infected Mushroom,https://p.scdn.co/mp3-preview/be56e1e494c447e42f2286cd08c256b5fe3aa6f1?cid=774b29d4f13844c495f206cafdad9c86,0vd4TTMlP7JVKc6b6Cdk7W,"electronic, industrial, psychedelic, trance, techno, guitar, nu_metal",,2009,219613,0.62,0.806,2,-7.262,1,0.0444,0.00426,0.69,0.401,0.291,105.009,4
TRDINGG128F425827E,Swindon,Venetian Snares,https://p.scdn.co/mp3-preview/78bfd6618567d42f7a2b9ad86ea95b0fe777f580?cid=774b29d4f13844c495f206cafdad9c86,11erpBRBsel13gR9kbc1fQ,"electronic, experimental, idm, drum_and_bass",Electronic,2006,327040,0.372,0.977,7,-0.986,1,0.0946,0.0178,0.717,0.0892,0.446,93.653,1
TRCDUGY128F4262640,File Under 'Soft Core Seizures',The Locust,https://p.scdn.co/mp3-preview/31690a3eaff4909bf1fbd73806d45d2a2f961ed6?cid=774b29d4f13844c495f206cafdad9c86,1KEUV68sZhSRl4Z0RUWQRd,"experimental, 00s, grindcore",,2004,54240,0.259,0.96,11,-4.887,0,0.181,0.000183,0.0297,0.154,0.21,154.515,4
TRDSAXN128F934B75A,Insects,10 Years,https://p.scdn.co/mp3-preview/70fbc21e82bab56391a0eb8855c0d4d8605b678e?cid=774b29d4f13844c495f206cafdad9c86,1VIgaE7HXJhvr9OTsvIn3H,"rock, alternative, alternative_rock, hardcore, metalcore",,2005,261826,0.435,0.647,1,-7.868,0,0.0461,0.00947,8.39e-06,0.115,0.0775,126.901,3
TRXQZWP128F425F1E2,Wash My Hands,Kormac,https://p.scdn.co/mp3-preview/31c29f3ea23f73e6bfd302e7ef885c30fb4a48d5?cid=774b29d4f13844c495f206cafdad9c86,0sTS4ImtOEq7H4yrMXh2QT,lounge,,2010,225986,0.83,0.83,11,-6.413,1,0.2,0.00024,0.812,0.0733,0.577,123.143,4
TRXJTEE12903CFCCA9,Renew,Rosetta,https://p.scdn.co/mp3-preview/9d5101c4ebf042f6de5be35ec6d7d50a99e7766d?cid=774b29d4f13844c495f206cafdad9c86,2XOXA1Ue6JuOxozY5muwho,"post_rock, progressive_metal",,2010,368853,0.449,0.799,5,-9.168,0,0.0384,1.45e-05,0.81,0.0943,0.132,119.919,3
TRDKXMP12903D03E3D,She's Royal,Tarrus Riley,https://p.scdn.co/mp3-preview/f507b72d8bd20e0d368e7ec50f5afda1f183c757?cid=774b29d4f13844c495f206cafdad9c86,03DlnKFGA7TNMGDrUVImZG,reggae,Reggae,2014,250493,0.736,0.501,3,-5.902,1,0.158,0.0402,0.0,0.076,0.826,77.841,4
TRKUAIH12903C9E267,Davon geht die Welt nicht unter,Zarah Leander,https://p.scdn.co/mp3-preview/0a0a1e79713f0dfd0d3f0f7baa3e7aa7dcade285?cid=774b29d4f13844c495f206cafdad9c86,01dnpgbToe5Do14ZNqDUDZ,"female_vocalists, soundtrack, german, oldies",,2012,151533,0.45,0.209,2,-10.991,1,0.0473,0.99,3.19e-06,0.15,0.334,175.076,3
TRDJLHH128F933A516,Illa Tidandi,Burzum,https://p.scdn.co/mp3-preview/fbebc1f0d438c459477d1126db30a768efa40460?cid=774b29d4f13844c495f206cafdad9c86,7uvL1nw3pJ5EkbSX6KByZa,"ambient, black_metal, dark_ambient",,1997,629866,0.496,0.00815,11,-19.821,0,0.0438,0.987,0.928,0.121,0.0383,136.008,4
TRAKLSZ128F92F2787,Another Christmas,Amanda Jenssen,https://p.scdn.co/mp3-preview/8a773311896a998d63782b4377e15266a9ee459c?cid=774b29d4f13844c495f206cafdad9c86,08fLPcM7alasY0Vgo7Le8t,swedish,,2011,148786,0.495,0.305,0,-9.37,1,0.0337,0.881,0.0,0.12,0.286,96.56,5
TREVSRO128F930C095,Worms Will Feed / Rats Will Feast,Converge,https://p.scdn.co/mp3-preview/e5763f3277be4e3ace04a3452a064967b51d9be0?cid=774b29d4f13844c495f206cafdad9c86,0LISvYEAbym4ee5Z5nImJk,"hardcore, metalcore, progressive_metal, doom_metal",,2009,352786,0.208,0.74,0,-4.587,1,0.0551,4.19e-05,0.812,0.386,0.182,119.41,4
TRXXQPD128F9310EF9,Wonderland Woods,Chris Vrenna,https://p.scdn.co/mp3-preview/80fb56e9af0d9482aa84dc2939df98bacc95668f?cid=774b29d4f13844c495f206cafdad9c86,0pRtvDsQ9c39DFiAhMZRNf,"soundtrack, dark_ambient",,2000,239240,0.145,0.448,6,-10.814,0,0.0356,0.368,0.822,0.48,0.142,85.348,1
TRLWFSO128F426745A,Stay Young,We the Kings,https://p.scdn.co/mp3-preview/49e73db2cc9202938fc6c5ab183d844469ef3746?cid=774b29d4f13844c495f206cafdad9c86,07eTzkyk9kchG87D7qcxyu,"punk, punk_rock, love",,2007,168906,0.472,0.951,3,-4.058,1,0.0865,0.00402,0.0,0.0432,0.589,159.979,4
TRISWLM128F428A573,Shifting Sands,The West Coast Pop Art Experimental Band,https://p.scdn.co/mp3-preview/e132bb56f0b96860769764ab7e0e48d43f9df3a2?cid=774b29d4f13844c495f206cafdad9c86,3jBCwLVmmfKUH8321N4bdd,"psychedelic, 60s, psychedelic_rock",Rock,1967,234600,0.226,0.585,2,-9.965,1,0.0343,0.128,0.0233,0.112,0.655,180.495,3
TRJTHQT128F4261855,You Were Mine,Dixie Chicks,https://p.scdn.co/mp3-preview/ec7c68691ce9853444156c896f853edff722662e?cid=774b29d4f13844c495f206cafdad9c86,0YbNOnP0C0TWnhNIVfXmp9,country,Country,2012,217533,0.536,0.327,9,-7.734,1,0.0266,0.263,0.0,0.273,0.254,140.295,4
TRFWIIF128F930F19C,St. John the Gambler,Townes Van Zandt,https://p.scdn.co/mp3-preview/c4458bc4d2f67d0c1a47d85f9e4b3639f0d76222?cid=774b29d4f13844c495f206cafdad9c86,1NCvr9hnzrUWUDkPDZueox,"folk, country",,1969,187960,0.389,0.215,6,-15.471,0,0.0306,0.814,1.07e-06,0.111,0.379,108.088,3
TRLVGOD12903CE7BEA,Neckbrace,Ratatat,https://p.scdn.co/mp3-preview/607ef2dc3a0c12994509f0ef36224e70f825d8b4?cid=774b29d4f13844c495f206cafdad9c86,3N6k3IfXUJB9IjKsGH6JRB,"electronic, ambient, instrumental, american, electro",Electronic,2010,245666,0.761,0.888,4,-4.087,0,0.124,0.00938,0.776,0.186,0.653,120.35,4
TRTQXMO128F4263CB6,Low Estate,16 Horsepower,https://p.scdn.co/mp3-preview/d7acd81509c40a1a4e094bd4bcfb8de2578a2166?cid=774b29d4f13844c495f206cafdad9c86,0crVMwDCwI6KSYpWaeWOHc,"folk, country",,1998,250066,0.363,0.499,5,-8.113,1,0.0291,0.721,4.52e-05,0.392,0.364,77.003,3
TRWDEQF128F93351C6,Mal Bicho,Los Fabulosos Cadillacs,https://p.scdn.co/mp3-preview/47c52f3225a0295916d4b8d3c4dabf3af70dbcd8?cid=774b29d4f13844c495f206cafdad9c86,0m7uBCGPRTA7DVsYXUc0hf,ska,Latin,2004,243426,0.708,0.937,0,-4.432,1,0.0713,0.157,2.11e-06,0.0344,0.812,103.08,4
TRJCLJC128F930C681,English Rose,The Jam,https://p.scdn.co/mp3-preview/81053b419cfbe866e9d5aa3b06834cfb457227d1?cid=774b29d4f13844c495f206cafdad9c86,03GSJs5qUSJaMqjqKiv5jp,"rock, punk, british, acoustic, new_wave, 70s",Rock,2007,170000,0.539,0.214,8,-15.807,1,0.0354,0.947,0.00153,0.387,0.138,113.868,1
TRRPWUA128F4291BD7,Younger Girl,The Lovin' Spoonful,https://p.scdn.co/mp3-preview/68c25c123bdce074a348ddc733edb0b1286be106?cid=774b29d4f13844c495f206cafdad9c86,01OSRATCeQIWNvoLtm57zs,"pop, 60s",,2004,139680,0.553,0.409,7,-9.595,1,0.0339,0.721,0.0,0.3,0.547,118.578,4
TRUXSHN12903CDCAF6,Agape,For Today,https://p.scdn.co/mp3-preview/00e8cf1241fac633e88e36e2f7af347bf8d421f7?cid=774b29d4f13844c495f206cafdad9c86,3Ji6xOuHbeDBvAAw3jM9oA,"metal, metalcore, melodic_death_metal",Metal,2008,240160,0.345,0.881,8,-4.963,1,0.127,3.39e-05,0.0492,0.0829,0.274,96.347,3
TRHRFRI128F14A94EC,Paint a Vulgar Picture,The Smiths,https://p.scdn.co/mp3-preview/5ee329488eb5e6df7d5a2a34c81a1cbb65a529e3?cid=774b29d4f13844c495f206cafdad9c86,0wiFI3y9oW9rtU7x9JTqH1,"indie, 80s, new_wave, post_punk, indie_pop, britpop",Rock,1987,336906,0.534,0.544,9,-11.631,1,0.0245,0.00524,0.000116,0.0445,0.716,96.055,4
TROSASO128F92FCF32,The Fire Eternal,Dark Funeral,https://p.scdn.co/mp3-preview/ce4ad457fa8a8b8157710269cdffea5c41f02ce5?cid=774b29d4f13844c495f206cafdad9c86,0snlWTlldVmsAXofArqGZb,black_metal,,1996,234066,0.166,0.946,10,-4.134,0,0.113,1.1e-06,0.283,0.21,0.0518,111.089,5
TRAARQN128E07894DF,Millions,Starfucker,https://p.scdn.co/mp3-preview/df3538c0eac2d1842e804c88f75c7d18fbf96a88?cid=774b29d4f13844c495f206cafdad9c86,28olczEtDgmgNO9Utc1DZ3,"electronic, alternative, alternative_rock, indie_rock, indie_pop, psychedelic_rock",,2011,154733,0.542,0.862,6,-6.651,1,0.0425,0.000478,0.0194,0.169,0.53,125.058,4
TRSEKVK128F4289138,Lucky To Be Me,Bill Evans,https://p.scdn.co/mp3-preview/8974820bc11533b910a859ed1d44fada5a6a0249?cid=774b29d4f13844c495f206cafdad9c86,01bu03D0M0D5g4tAEZxQsD,"jazz, piano",,2014,216072,0.499,0.026,4,-20.798,1,0.0605,0.993,0.784,0.0936,0.11,106.701,3
TRINXUC128F9303C28,Confident,Demi Lovato,https://p.scdn.co/mp3-preview/577c2f2a86401650f67cdc8f97d92c9da78f7bff?cid=774b29d4f13844c495f206cafdad9c86,0GISER1XAOtdojNiZj4L6k,"pop, female_vocalists, american, pop_rock",,2016,206026,0.602,0.756,3,-6.285,1,0.0709,0.00211,5.33e-05,0.076,0.342,130.029,4
TRPFSJI128F422F31A,Wish I Could Forget You,Silverstein,https://p.scdn.co/mp3-preview/e9ec039d5b8744d68159caf948517cef36cbafb0?cid=774b29d4f13844c495f206cafdad9c86,0y1DriqAm12zU1XNqOUnLT,"hardcore, emo, post_hardcore, screamo",,2006,207666,0.282,0.898,7,-4.733,1,0.117,0.01,0.00188,0.104,0.246,102.288,3
TRLPGJH128F9331A73,Half Mast,Empire of the Sun,https://p.scdn.co/mp3-preview/e1e7951ccc9650ab8135cdfb239c65fe2bf0ddf9?cid=774b29d4f13844c495f206cafdad9c86,0GgAAB0ZMllFhbNc3mAodO,"electronic, indie, pop, dance, new_wave, synthpop",,2009,234360,0.771,0.738,0,-4.88,1,0.0303,0.00423,0.00419,0.501,0.761,126.983,4
TRKGZWS128F9319FCB,Straight Psyche,Amon Tobin,https://p.scdn.co/mp3-preview/6bfd1fe80ac8514d7b9981ae12863909b1b947b8?cid=774b29d4f13844c495f206cafdad9c86,0XXHSyRJdLEgC01HehssGC,"electronic, experimental, trip_hop, downtempo, idm",,2007,406866,0.343,0.549,4,-11.083,1,0.188,0.158,0.0617,0.159,0.331,169.68,1
TRZJAAQ128F9306409,Jord,Thyrfing,https://p.scdn.co/mp3-preview/834cdf7a153cfa87c7925d478059d58faa953dd8?cid=774b29d4f13844c495f206cafdad9c86,5E3YRF4WAuAjJPFMYylYt0,,,2000,316226,0.259,0.801,8,-6.15,1,0.048,5.43e-05,0.0487,0.136,0.404,134.788,4
TRPKHLT128F931D051,A Great Fire,Silverstein,https://p.scdn.co/mp3-preview/778181b48b80b68ab7cf25e9bd7706000b7375f7?cid=774b29d4f13844c495f206cafdad9c86,014Cdc2O4eoqRXOrKwv6x4,"hardcore, emo, post_hardcore, screamo",,2009,240226,0.382,0.915,1,-4.613,0,0.0758,0.00419,0.0,0.0952,0.169,170.054,3
TRPUJSV128F146A412,Le Cygne,Camille Saint-Saëns,https://p.scdn.co/mp3-preview/eda0ca3cd5464e9a10c71c0b404c4769a439e2e3?cid=774b29d4f13844c495f206cafdad9c86,1e0cBZbgp2TbtFvHMSgknx,"classical, french, mellow",,2006,166880,0.179,0.0723,0,-24.297,1,0.0447,0.99,0.909,0.0948,0.0394,136.646,4
TRABUPB128F424670C,Cheek To Cheek,Ella Fitzgerald,https://p.scdn.co/mp3-preview/6b6de6425f38c03eaf8fbdbb6f70f44a66a3d10b?cid=774b29d4f13844c495f206cafdad9c86,00rJn4PpMLyBj89n39qFQ2,"female_vocalists, jazz",,2012,225001,0.635,0.222,5,-11.457,1,0.0532,0.809,0.0,0.144,0.495,133.877,3
TRAJRLN128F423571A,Dignity,Bullet for My Valentine,https://p.scdn.co/mp3-preview/bd0d4c156be7439d370980270ffc1de78562e71c?cid=774b29d4f13844c495f206cafdad9c86,1FroW9JWDl07pTC3mKFhLF,"metal, heavy_metal, hardcore, metalcore",,2010,269000,0.308,0.933,5,-3.943,0,0.0835,0.000137,1.61e-05,0.315,0.349,93.079,4
TRLTZTB128F9310435,Woods,Bon Iver,https://p.scdn.co/mp3-preview/902e2d24b3d2759342c56323e35bb5b6b1efd591?cid=774b29d4f13844c495f206cafdad9c86,35zX9FPuA6qg9bqx79eskS,"indie, folk, singer_songwriter, american, male_vocalists, love, 00s",,2009,285440,0.193,0.352,3,-10.821,0,0.0921,0.936,0.224,0.102,0.162,77.129,1
TRABMNK128F92FE955,Comfort Zone,Rebelution,https://p.scdn.co/mp3-preview/08fa9c5d82f1d0ca3c9589048f40353a8756c035?cid=774b29d4f13844c495f206cafdad9c86,13J55aSk2MNd4wTR8g9wwX,"reggae, ska",,2012,193786,0.752,0.775,6,-6.238,0,0.036,0.00564,0.000138,0.117,0.37,97.004,4
TRUEKAI12903CD0D53,Riot,Three Days Grace,https://p.scdn.co/mp3-preview/f9aa2d8edbef04dbab10930dd0083e27c7d9be37?cid=774b29d4f13844c495f206cafdad9c86,1Q2fYlSdwuutWj3QplhY9q,"rock, alternative, alternative_rock, hard_rock",,2006,207586,0.185,0.948,8,-3.892,1,0.147,0.0104,0.0,0.105,0.316,196.578,3
TRXVSOP12903CB10BE,VIP,Ke$ha,https://p.scdn.co/mp3-preview/a12b877974f0dc2b0af938b21f559b6bbd07cb5f?cid=774b29d4f13844c495f206cafdad9c86,0NYtsYh5lc6E6oLD44SB14,"pop, female_vocalists, dance, house",,2010,211466,0.718,0.714,7,-5.823,0,0.0267,0.00602,0.00219,0.168,0.683,109.991,4
TRPEEZZ128F931B8D7,Second Hand Smoke,Emmure,https://p.scdn.co/mp3-preview/8274923938fe0d2da22b46fac5de22c3ac36c52e?cid=774b29d4f13844c495f206cafdad9c86,4Zj1RMBuwpiF9a6lHnHcWX,"hardcore, metalcore",,2007,52906,0.305,0.92,11,-6.925,1,0.118,0.00615,0.919,0.446,0.148,130.797,3
TRDGMIQ128F426EAB7,Jeff's Boogie,The Yardbirds,https://p.scdn.co/mp3-preview/2cfb1fc037d7de169e7854424ffe96a919e4d414?cid=774b29d4f13844c495f206cafdad9c86,02b5Q9Dg8nCEaOvL1I1CNY,"classic_rock, instrumental, blues, 60s, psychedelic_rock, guitar, blues_rock",,1991,142733,0.587,0.757,7,-11.268,1,0.0436,0.238,0.000118,0.278,0.889,105.816,4
TROQGBZ128F4256ABB,The Dying,At the Gates,https://p.scdn.co/mp3-preview/2fbe9e898ce01913a493af6725cdfe409b439067?cid=774b29d4f13844c495f206cafdad9c86,0jIxfDexGIbBLwqkm8cCrS,"death_metal, thrash_metal, melodic_death_metal",,1995,198386,0.244,0.988,7,-6.314,1,0.156,4.89e-06,0.926,0.333,0.156,108.935,1
TROQAQO128F426BFE5,Superstition,Stevie Wonder,https://p.scdn.co/mp3-preview/ef4def8c2f28c65b2d5e7237983e678585b514d1?cid=774b29d4f13844c495f206cafdad9c86,04bz0Jfyl3U9TSCZgmuPkb,"pop, soul, funk, 70s",,2002,267053,0.625,0.643,10,-11.771,0,0.0769,0.025,0.00364,0.0435,0.865,100.895,4
TRLYNGA12903CB89FF,Donna,Ritchie Valens,https://p.scdn.co/mp3-preview/9308bc3d246b8b684ccd2aeebdc2422491e84ac7?cid=774b29d4f13844c495f206cafdad9c86,00rl870lfozNJCDCQuPVEL,"60s, oldies",Rock,2011,151080,0.474,0.182,5,-12.731,1,0.0259,0.861,0.0,0.108,0.305,100.784,3
TRWVVBD128F92EAC99,Original Fire,Audioslave,https://p.scdn.co/mp3-preview/2402c81c3351103a2a21722d6050e06dec699983?cid=774b29d4f13844c495f206cafdad9c86,095exPWRrBSGFegCEHRU9g,"rock, alternative_rock, hard_rock, grunge",Rock,2009,217853,0.633,0.932,2,-4.751,1,0.0517,0.0122,0.0414,0.379,0.71,124.169,4
TRLRVKL128F423EFF1,American Folded,Kurt Vile,https://p.scdn.co/mp3-preview/714666bfacf7ebf900b4181a7cd31b11d33ff235?cid=774b29d4f13844c495f206cafdad9c86,3XPUwo1ZOBCP6Zgz4CuOne,"electronic, experimental, noise, avant_garde",Rock,2008,88373,0.371,0.438,0,-21.084,0,0.138,0.991,0.282,0.336,0.326,89.48,5
TRHVAVY128F934B24F,I Eat Your Skin,Cattle Decapitation,https://p.scdn.co/mp3-preview/c19f6745af364a6abb1fd15086aaf7c8d91f2b89?cid=774b29d4f13844c495f206cafdad9c86,086uaQ17l4U4vnrWpdKjCW,"metal, punk, death_metal, grindcore",Metal,2002,114333,0.253,0.999,6,-4.978,1,0.0811,0.0101,0.951,0.332,0.0378,125.424,4
TRSPZCR128F4279363,Iron Gland,Alice in Chains,https://p.scdn.co/mp3-preview/6120eafec8bc6a9466417a67748fc956f9773c0b?cid=774b29d4f13844c495f206cafdad9c86,2lCsTDcIKlo7E6qqCI3vRU,"metal, hard_rock, heavy_metal, grunge",Rock,1999,43506,0.0755,0.44,3,-5.641,1,0.0442,0.354,0.105,0.603,0.524,81.158,1
TRCYFFU128F4276D61,Alligator,Grizzly Bear,https://p.scdn.co/mp3-preview/d015c62677c9bbe866d151772c7e16b3b0e6a80c?cid=774b29d4f13844c495f206cafdad9c86,0gnhbNzZ4VWoleTVmXcj21,"electronic, indie, ambient, experimental, folk, 00s",Rock,2004,83866,0.163,0.327,5,-10.051,0,0.0312,0.99,9.79e-05,0.104,0.0716,170.478,4
TRFSTJQ128F42A12B1,Butterflies,Sia,https://p.scdn.co/mp3-preview/897c16be84ec2304f57659628bf20f965b750a30?cid=774b29d4f13844c495f206cafdad9c86,2JErdo216leWVUVDb4yAfd,"female_vocalists, singer_songwriter, chillout, trip_hop, downtempo, mellow, chill",Pop,2004,202960,0.326,0.436,5,-10.749,1,0.0585,0.378,0.0201,0.211,0.128,92.447,3
TRBIVWU128F92CA9D2,Skin and Bones,Foo Fighters,https://p.scdn.co/mp3-preview/a8001ecfc37f6c256a4e0be9f42f4038b701dd27?cid=774b29d4f13844c495f206cafdad9c86,12NB90vCkFaZKagYCZC66c,"rock, alternative_rock, hard_rock, 90s, acoustic, grunge",Rock,2019,215346,0.723,0.396,2,-10.64,0,0.0271,0.779,0.000463,0.259,0.302,102.98,4
TRLLLRL128F4295614,Jah Kingdom,Bong-Ra,https://p.scdn.co/mp3-preview/6f708bcb766c35c007f0c9bfa56d540dfb604a5d?cid=774b29d4f13844c495f206cafdad9c86,3asgcZilMP9RKZQfiNbPs9,drum_and_bass,Electronic,2007,260240,0.398,0.598,4,-8.64,0,0.0923,0.0154,0.00386,0.691,0.438,175.913,1
